supplier_name,facility_name,risk_type,risk_level,risk_confidence,risk_trend,timeframe,walk_free_vulnerability_score,walk_free_government_response_score,us_tip_report_tier,vulnerability_trend,government_response_trend,overall_risk_trajectory,key_risk_driver,context,monitoring_signals
Perrigo Company,Wrafton Laboratories (UK),Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
Perrigo Company,Galpharm International,Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
Perrigo Company,Rosemont Pharmaceuticals,Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
Perrigo Company,HRA Pharma Global HQ,Modern Slavery,Very Low,High,Improving,Within 12 Months,13.0,62.0,Tier 1,Stable,Improving,Tier 1 – Stable,Loi de Vigilance (2017) — Europe's first mandatory supply chain due diligence law — now with established enforcement jurisprudence; CSDDD transposition adds further uplift,"France's Devoir de Vigilance Law (Law No. 2017-399) requires large French companies to publish and implement vigilance plans covering human rights and environmental risks across their supply chains. Enforcement is now generating case law (Total Energies, Casino cases). Government response sub-scores improving as enforcement mechanisms mature. Low structural vulnerability (13). CSDDD transposition expected to extend obligations further.",Devoir de Vigilance enforcement cases progress; CSDDD French transposition timeline; Walk Free France government response sub-scores
Perrigo Company,HRA Pharma US,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
The Hain Celestial Group,Global Headquarters,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
The Hain Celestial Group,Celestial Seasonings,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
The Hain Celestial Group,Hain Personal Care Hub,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
The Hain Celestial Group,Hain Celestial Canada HQ,Modern Slavery,Very Low,High,Improving,Within 12 Months,11.0,60.0,Tier 1,Stable,Improving,Tier 1 – Stable,Bill S-211 (Fighting Against Forced Labour and Child Labour in Supply Chains Act) in force since January 2024; government response sub-score for supply chain due diligence improving,"Bill S-211 requires annual reporting from ~4,000+ Canadian businesses on forced labour and child labour risks in supply chains. As the first mandatory supply chain reporting legislation in Canada, it directly improves the Walk Free sub-score for 'government and business stop sourcing goods produced by forced labour.' Low structural vulnerability (11). Tier 1 status well-established.",S-211 annual report submission rates and quality; CBSA anti-trafficking enforcement statistics; any proposed strengthening of S-211 to include mandatory due diligence (not just reporting)
The Hain Celestial Group,Mississauga Facility,Modern Slavery,Very Low,High,Improving,Within 12 Months,11.0,60.0,Tier 1,Stable,Improving,Tier 1 – Stable,Bill S-211 (Fighting Against Forced Labour and Child Labour in Supply Chains Act) in force since January 2024; government response sub-score for supply chain due diligence improving,"Bill S-211 requires annual reporting from ~4,000+ Canadian businesses on forced labour and child labour risks in supply chains. As the first mandatory supply chain reporting legislation in Canada, it directly improves the Walk Free sub-score for 'government and business stop sourcing goods produced by forced labour.' Low structural vulnerability (11). Tier 1 status well-established.",S-211 annual report submission rates and quality; CBSA anti-trafficking enforcement statistics; any proposed strengthening of S-211 to include mandatory due diligence (not just reporting)
The Hain Celestial Group,Hain Daniels (Fakenham),Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
The Hain Celestial Group,Hain Daniels (Histon),Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
The Hain Celestial Group,Fresh Innovation Centre,Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
The Hain Celestial Group,Ella’s Kitchen HQ,Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
The Hain Celestial Group,Natumi GmbH,Modern Slavery,Very Low,High,Improving,Within 12 Months,11.0,62.0,Tier 1,Stable,Improving,Tier 1 – Stable,German Supply Chain Due Diligence Act (LkSG / Lieferkettensorgfaltspflichtengesetz) operational since Jan 2023; CSDDD transposition underway,BAFA (Federal Office for Economic Affairs and Export Control) enforcement of LkSG is actively issuing guidance and conducting initial compliance reviews. Government response sub-scores expected to improve in next Walk Free data cycle as supply chain enforcement mechanisms are operationalised. Vulnerability score (11) at structural low.,BAFA LkSG enforcement actions and fines; CSDDD national transposition timeline; Walk Free 2027 Germany government response sub-score
The Hain Celestial Group,Mona Naturprodukte (Joya),Modern Slavery,Very Low,High,Stable,Within 12 Months,8.0,62.0,Tier 1,Stable,Stable,Tier 1 – Stable,Among the lowest vulnerability scores globally (8); strong Tier 1 government response; CSDDD transposition underway,Austria's combination of very low vulnerability (8) and Tier 1 status provides a robust baseline with no credible deterioration pathway. CSDDD transposition will further improve supply chain due diligence obligations.,CSDDD Austrian transposition progress; no material risk signal identified; routine monitoring only
The Hain Celestial Group,Cully & Sully,Modern Slavery,Very Low,High,Stable,Within 12 Months,9.0,63.0,Tier 2,Stable,Stable,"Tier 2 – Stable; limited prosecution capacity driving classification, not lack of political will",Very low structural vulnerability (9); Tier 2 driven by structurally limited prosecution capacity for trafficking offences rather than government inaction; EU framework provides institutional floor,Ireland's Tier 2 classification is a function of relatively low prosecution and conviction rates for trafficking offences — a structural challenge in the Irish criminal justice system — rather than a lack of political commitment. Vulnerability score of 9 is among the lowest in the dataset. EU Anti-Trafficking Directive (2024/1712) transposition will require Ireland to strengthen its criminal justice response.,Criminal prosecution and conviction rates for trafficking offences in Ireland; EU Directive national transposition progress; An Garda Síochána trafficking investigation statistics
The Hain Celestial Group,Yorkshire Provender,Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
ZURU LLC.,ZURU Global HQ,Modern Slavery,High,High,Deteriorating,Within 12 Months,28.0,32.0,Tier 2 Watchlist,Deteriorating,Deteriorating,Tier 2 WL – Automatic Tier 3 downgrade risk; consecutive-year TVPA rule applies,National Security Law (2020) has systematically dismantled civil society and independent labour advocacy capacity; government response score (32) at structural low; consecutive Tier 2 WL status risks automatic Tier 3 downgrade,"Hong Kong is assessed separately from mainland China in the TIP Report. Government response score of 32 is critically low — the lowest in the dataset — driven by the NSL-constrained environment where independent anti-trafficking NGOs, labour rights organisations, and foreign domestic worker advocacy groups have been systematically limited or disbanded. The NSL has removed the civil society infrastructure that previously contributed to government response sub-scores. TVPA consecutive watchlist rules mean a Tier 3 downgrade is plausible in the 2025 TIP Report cycle. Foreign domestic workers (approx. 350,000 in HK) face structural vulnerability from live-in requirements and confiscated documents.",2025 TIP Report tier decision for Hong Kong; NSL enforcement against remaining labour advocacy organisations; foreign domestic worker complaint statistics; SAR government anti-trafficking budget
ZURU LLC.,ZURU US Flagship Campus,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
ZURU LLC.,ZURU Shenzhen Hub,Modern Slavery,High,High,Deteriorating,Within 12 Months,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – No improvement anticipated; XUAR-specific risk intensifying,State-sponsored Xinjiang labour transfer programs ongoing; Tier 3 status with zero institutional improvement mechanism; UFLPA enforcement escalating,"China's Tier 3 status reflects documented state-sponsored forced labour programs in Xinjiang (XUAR), absence of ILO Convention 29 ratification, and no independent monitoring access. Walk Free government response score (40) is at a structural low with no credible improvement pathway. US CBP UFLPA enforcement is expanding — Entity List additions continuing in 2024-25. UN OHCHR August 2022 assessment found XUAR practices may constitute crimes against humanity. For TTI Dongguan and other CHN facilities: even outside XUAR, the broader institutional environment (no independent labour unions, restricted civil society) creates structural vulnerability elevation.",UFLPA Entity List additions affecting Chinese manufacturers; CBP withhold/release orders; UN OHCHR and Special Rapporteur follow-up assessments on XUAR; any Chinese ILO Convention 29 ratification signals
ZURU LLC.,ZURU Huizhou Smart Factory,Modern Slavery,High,High,Deteriorating,Within 12 Months,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – No improvement anticipated; XUAR-specific risk intensifying,State-sponsored Xinjiang labour transfer programs ongoing; Tier 3 status with zero institutional improvement mechanism; UFLPA enforcement escalating,"China's Tier 3 status reflects documented state-sponsored forced labour programs in Xinjiang (XUAR), absence of ILO Convention 29 ratification, and no independent monitoring access. Walk Free government response score (40) is at a structural low with no credible improvement pathway. US CBP UFLPA enforcement is expanding — Entity List additions continuing in 2024-25. UN OHCHR August 2022 assessment found XUAR practices may constitute crimes against humanity. For TTI Dongguan and other CHN facilities: even outside XUAR, the broader institutional environment (no independent labour unions, restricted civil society) creates structural vulnerability elevation.",UFLPA Entity List additions affecting Chinese manufacturers; CBP withhold/release orders; UN OHCHR and Special Rapporteur follow-up assessments on XUAR; any Chinese ILO Convention 29 ratification signals
ZURU LLC.,ZURU Guangzhou Plant,Modern Slavery,High,High,Deteriorating,Within 12 Months,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – No improvement anticipated; XUAR-specific risk intensifying,State-sponsored Xinjiang labour transfer programs ongoing; Tier 3 status with zero institutional improvement mechanism; UFLPA enforcement escalating,"China's Tier 3 status reflects documented state-sponsored forced labour programs in Xinjiang (XUAR), absence of ILO Convention 29 ratification, and no independent monitoring access. Walk Free government response score (40) is at a structural low with no credible improvement pathway. US CBP UFLPA enforcement is expanding — Entity List additions continuing in 2024-25. UN OHCHR August 2022 assessment found XUAR practices may constitute crimes against humanity. For TTI Dongguan and other CHN facilities: even outside XUAR, the broader institutional environment (no independent labour unions, restricted civil society) creates structural vulnerability elevation.",UFLPA Entity List additions affecting Chinese manufacturers; CBP withhold/release orders; UN OHCHR and Special Rapporteur follow-up assessments on XUAR; any Chinese ILO Convention 29 ratification signals
ZURU LLC.,ZURU New Zealand HQ,Modern Slavery,Very Low,High,Stable,Within 12 Months,8.0,54.0,Tier 2,Stable,Stable,Tier 2 – Stable; legislative reform slow but government commitment present,Very low structural vulnerability (8); Tier 2 driven by legislative gaps rather than enforcement failure,New Zealand's vulnerability score of 8 is at the structural floor. Tier 2 classification reflects gaps in the formal legislative framework for victim identification and support rather than institutional failure or government inaction. The New Zealand Government has acknowledged the need for updated anti-trafficking legislation. No material change expected within 12 months.,New Zealand anti-trafficking legislation reform progress; NZ Police anti-trafficking statistics; TIP Report 2025 NZ tier status
ZURU LLC.,ZURU Tech Italy (Modena),Modern Slavery,Very Low,High,Stable,Within 12 Months,22.0,59.0,Tier 2,Stable,Stable,Tier 2 – Stable; agricultural caporalato system remains a concern but contained,EU membership and CSDDD transposition provide institutional floor; agricultural caporalato (gang-master) system in Campania/Apulia a persistent concern but not sufficient to affect cluster,"Italy's Tier 2 status is driven primarily by agricultural forced labour (caporalato) in southern Italy and the exploitation of migrant agricultural workers. However, the overall vulnerability score (22) and government response score (59) are consistent with cluster 3 (Very Low). CSDDD transposition is adding supply chain due diligence requirements for Italian companies. No cluster migration expected.",Italian labour inspectorate (INL) enforcement in agricultural sector; caporalato prosecution statistics; CSDDD Italian transposition progress
ZURU LLC.,ZURU Tech India (Ahmedabad),Modern Slavery,Medium,Moderate,Stable,Within 12 Months,56.0,46.0,Tier 2,Stable,Stable,Tier 2 – Stable; significant efforts noted but enforcement gap persists,"High structural vulnerability (56) driven by bonded labour in brick kilns, stone quarries, and agricultural sectors; Tier 2 status reflects significant efforts with wide enforcement gap","India's vulnerability score (56) is the second highest in the dataset after Mexico. The Walk Free framework captures high inequality, large disenfranchised populations (Dalits, tribal communities, internal migrants), and governance challenges in enforcement. BLSA (Bonded Labour System Abolition Act) enforcement remains inconsistent across states. ZURU India facilities are software/technology sites (Leave blank Software) which have lower direct modern slavery exposure within the facility itself, but the country score applies to the operational context and supply chain. No material change in either direction expected within 12 months.",National Human Rights Commission (NHRC) bonded labour reports; NCLP enforcement statistics; Walk Free India vulnerability sub-score for bonded labour and governance; ZURU India supplier due diligence programme
ZURU LLC.,ZURU Tech India (Kolkata),Modern Slavery,Medium,Moderate,Stable,Within 12 Months,56.0,46.0,Tier 2,Stable,Stable,Tier 2 – Stable; significant efforts noted but enforcement gap persists,"High structural vulnerability (56) driven by bonded labour in brick kilns, stone quarries, and agricultural sectors; Tier 2 status reflects significant efforts with wide enforcement gap","India's vulnerability score (56) is the second highest in the dataset after Mexico. The Walk Free framework captures high inequality, large disenfranchised populations (Dalits, tribal communities, internal migrants), and governance challenges in enforcement. BLSA (Bonded Labour System Abolition Act) enforcement remains inconsistent across states. ZURU India facilities are software/technology sites (Leave blank Software) which have lower direct modern slavery exposure within the facility itself, but the country score applies to the operational context and supply chain. No material change in either direction expected within 12 months.",National Human Rights Commission (NHRC) bonded labour reports; NCLP enforcement statistics; Walk Free India vulnerability sub-score for bonded labour and governance; ZURU India supplier due diligence programme
ZURU LLC.,ZURU Bentonville Office,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
ZURU LLC.,ZURU Tech Italy (Milan),Modern Slavery,Very Low,High,Stable,Within 12 Months,22.0,59.0,Tier 2,Stable,Stable,Tier 2 – Stable; agricultural caporalato system remains a concern but contained,EU membership and CSDDD transposition provide institutional floor; agricultural caporalato (gang-master) system in Campania/Apulia a persistent concern but not sufficient to affect cluster,"Italy's Tier 2 status is driven primarily by agricultural forced labour (caporalato) in southern Italy and the exploitation of migrant agricultural workers. However, the overall vulnerability score (22) and government response score (59) are consistent with cluster 3 (Very Low). CSDDD transposition is adding supply chain due diligence requirements for Italian companies. No cluster migration expected.",Italian labour inspectorate (INL) enforcement in agricultural sector; caporalato prosecution statistics; CSDDD Italian transposition progress
ZURU LLC.,ZURU Dongguan Tech Center,Modern Slavery,High,High,Deteriorating,Within 12 Months,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – No improvement anticipated; XUAR-specific risk intensifying,State-sponsored Xinjiang labour transfer programs ongoing; Tier 3 status with zero institutional improvement mechanism; UFLPA enforcement escalating,"China's Tier 3 status reflects documented state-sponsored forced labour programs in Xinjiang (XUAR), absence of ILO Convention 29 ratification, and no independent monitoring access. Walk Free government response score (40) is at a structural low with no credible improvement pathway. US CBP UFLPA enforcement is expanding — Entity List additions continuing in 2024-25. UN OHCHR August 2022 assessment found XUAR practices may constitute crimes against humanity. For TTI Dongguan and other CHN facilities: even outside XUAR, the broader institutional environment (no independent labour unions, restricted civil society) creates structural vulnerability elevation.",UFLPA Entity List additions affecting Chinese manufacturers; CBP withhold/release orders; UN OHCHR and Special Rapporteur follow-up assessments on XUAR; any Chinese ILO Convention 29 ratification signals
John Paul Mitchell Systems,Global Headquarters,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
John Paul Mitchell Systems,JPMS Creative Center,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
John Paul Mitchell Systems,Santa Clarita DC,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
John Paul Mitchell Systems,The Awapuhi Farm,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
John Paul Mitchell Systems,JPMS UK (Salon Success),Modern Slavery,Very Low,High,Stable,Within 12 Months,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable,UK Modern Slavery Act 2015 framework intact; government response score (68) among highest in dataset,"MSA 2015 annual reporting obligations for large businesses, strengthened Section 54 transparency statements, and Home Office victim support infrastructure maintain a strong baseline. Low vulnerability score (14). No legislative changes imminent that would materially alter the government response sub-scores within 12 months.",Any proposed amendments to Modern Slavery Act reporting requirements; government anti-trafficking spending; Home Office NRM referral statistics
John Paul Mitchell Systems,JPMS European Hub,Modern Slavery,Very Low,High,Improving,Within 12 Months,14.0,50.0,Tier 2,Stable,Improving,Tier 2 – Improving toward Tier 1; Swiss SDG Act strengthening government response,"Swiss Supply Chain Due Diligence and Transparency Act (Sorgfaltspflicht und Transparenzgesetz, effective Jan 2022) improving government response sub-score; domestic trafficking enforcement improving","Switzerland's Tier 2 classification is driven primarily by limitations in domestic trafficking prosecution capacity and domestic worker/sex work trafficking concerns, not by high structural vulnerability (score 14). The Swiss SDG Act requires supply chain due diligence for conflict minerals and child labour for large Swiss companies, improving the 'government and business stop sourcing forced labour products' sub-score. Government response trajectory is improving; Tier 1 movement plausible within 2-3 years.",Swiss SDG Act compliance data; FEDPOL (Federal Police) anti-trafficking prosecution statistics; 2025 TIP Report tier status for Switzerland
John Paul Mitchell Systems,Pro-motive (Subsidiary),Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
John Paul Mitchell Systems,Distribution Center East,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
"Natural Organics, Inc.",Global Headquarters,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
"Natural Organics, Inc.",Melville Manufacturing,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
"Natural Organics, Inc.","The ""Pharma-Lab""",Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
"Natural Organics, Inc.",Melville Distribution,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
"Natural Organics, Inc.",Amityville Facility,Modern Slavery,Very Low,High,Stable,Within 12 Months,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Strong institutional framework; bipartisan anti-trafficking legislation intact,"Federal anti-TIP enforcement infrastructure (DOJ, DHS, State Dept TIP Office) intact despite executive branch reprioritisation. Walk Free vulnerability score (25) near structural floor. State-level supply chain due diligence laws (California, New York) provide sub-federal buffer. No credible pathway to cluster reclassification within 12 months.",Federal TIP Office budget allocations; DOJ anti-trafficking prosecution statistics; any executive orders affecting anti-slavery program funding
