supplier_name,facility_name,risk_type,risk_level,risk_confidence,risk_trend,timeframe,walk_free_vulnerability_score,walk_free_government_response_score,us_tip_report_tier,vulnerability_trend,government_response_trend,overall_risk_trajectory,key_risk_driver,context,monitoring_signals
Perrigo Company,Perrigo Direct Hub,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
Perrigo Company,Omaha Logistics Center,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
Perrigo Company,Perrigo Israel (Yeruham),Modern Slavery,High,Low,Highly Variable,Within 5 Years,35.0,45.0,Tier 2,Highly Variable,Highly Variable,Tier 2 – Stable in post-conflict scenario; Tier 2 WL risk in prolonged conflict scenario,5-year trajectory entirely contingent on conflict resolution; two divergent scenarios produce either recovery to pre-conflict exposure or cluster migration to High,"Two credible 5-year scenarios: (1) Conflict resolved by 2025-26: Israel's institutional government response capacity recovers, vulnerability sub-scores normalise, cluster 4 (Medium) is maintained with improving government response trajectory. (2) Prolonged conflict through 2027+: Walk Free captures sustained conflict-driven vulnerability elevation in 2027 data cycle; vulnerability score approaches 45-50 range; potential cluster migration from 4 (Medium) toward 2 (High). Confidence is Low given genuine scenario uncertainty. The Perrigo Israel facility assessment should note this binary outcome risk explicitly.",Peace process progress; ILO post-conflict assessments; Walk Free 2027 Israel vulnerability scores; migrant worker sector reconstruction demand data
Perrigo Company,Perrigo Mexico,Modern Slavery,Medium,Low,Highly Variable,Within 5 Years,58.0,55.0,Tier 2,Deteriorating,Stable,Tier 2 – Stable; Tier 2 Watchlist downgrade possible if organised crime penetration of labour markets worsens,"Entrenched organised crime in labour markets, judicial system weaknesses, and high structural inequality create highly variable 5-year trajectory; no credible pathway to cluster 3","Over a 5-year horizon, Mexico's trajectory is highly variable. Positive scenario: Sheinbaum government's social programmes reduce inequality sub-scores and USMCA enforcement pressure improves labour standards compliance. Negative scenario: continued judicial system weakening, organised crime expansion, and USMCA tariff pressure driving informal economy growth worsen vulnerability further. Neither scenario produces cluster migration within 5 years; the relevant risk question is whether the current cluster 4 (Medium) holding position is maintained.","Walk Free 2027 Mexico vulnerability sub-scores (inequality, governance); USMCA RRM enforcement activity; Bertelsmann Transformation Index governance scores; IMF Mexico economic outlook"
Perrigo Company,Wrafton Laboratories (UK),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
Perrigo Company,Galpharm International,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
Perrigo Company,Rosemont Pharmaceuticals,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
Perrigo Company,HRA Pharma Global HQ,Modern Slavery,Very Low,High,Improving,Within 5 Years,13.0,62.0,Tier 1,Stable,Improving,Tier 1 – Stable,Mature Devoir de Vigilance enforcement plus CSDDD full implementation makes France among the strongest government response performers in the dataset by 2028-30,"France is positioned to be one of the strongest government response performers in the EU by the 5-year horizon, with both a mature domestic supply chain due diligence law and full CSDDD implementation. Structural vulnerability remains very low. No credible deterioration scenario identified.",Walk Free 2027+ France government response scores; CSDDD enforcement actions involving French companies; Devoir de Vigilance court ruling implications
Perrigo Company,HRA Pharma US,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
The Hain Celestial Group,Global Headquarters,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
The Hain Celestial Group,Celestial Seasonings,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
The Hain Celestial Group,Hain Personal Care Hub,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
The Hain Celestial Group,Hain Celestial Canada HQ,Modern Slavery,Very Low,High,Improving,Within 5 Years,11.0,60.0,Tier 1,Stable,Improving,Tier 1 – Stable,S-211 maturation and potential upgrade to mandatory due diligence model (following CSDDD precedent) would further improve government response scores,"Over 5 years, Canada's trajectory is improving. S-211 is expected to mature into a mandatory due diligence regime as it is reviewed and strengthened. Combined with continued CBSA and RCMP anti-trafficking enforcement, Walk Free government response sub-scores will improve. Structural vulnerability is at near-structural floor. No credible deterioration pathway.",S-211 legislative review progress; any mandatory due diligence upgrade proposals; Walk Free 2027 Canada government response scores
The Hain Celestial Group,Mississauga Facility,Modern Slavery,Very Low,High,Improving,Within 5 Years,11.0,60.0,Tier 1,Stable,Improving,Tier 1 – Stable,S-211 maturation and potential upgrade to mandatory due diligence model (following CSDDD precedent) would further improve government response scores,"Over 5 years, Canada's trajectory is improving. S-211 is expected to mature into a mandatory due diligence regime as it is reviewed and strengthened. Combined with continued CBSA and RCMP anti-trafficking enforcement, Walk Free government response sub-scores will improve. Structural vulnerability is at near-structural floor. No credible deterioration pathway.",S-211 legislative review progress; any mandatory due diligence upgrade proposals; Walk Free 2027 Canada government response scores
The Hain Celestial Group,Hain Daniels (Fakenham),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
The Hain Celestial Group,Hain Daniels (Histon),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
The Hain Celestial Group,Fresh Innovation Centre,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
The Hain Celestial Group,Ella’s Kitchen HQ,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
The Hain Celestial Group,Natumi GmbH,Modern Slavery,Very Low,High,Improving,Within 5 Years,11.0,62.0,Tier 1,Stable,Improving,Tier 1 – Stable,Full CSDDD implementation and mature LkSG enforcement cycle expected by 2028-29; Germany's government response trajectory among strongest in EU,"By the 5-year horizon, CSDDD will be in full force for German companies (initial application to large firms from ~2027, cascading to mid-caps by 2028). Combined with mature LkSG enforcement, Germany's government response sub-scores are expected to improve substantially. Structural vulnerability remains at near-zero levels.",CSDDD national transposition and first enforcement actions; German Nationales Aktionsplan (NAP) renewal; Walk Free 2027+ government response sub-scores
The Hain Celestial Group,Mona Naturprodukte (Joya),Modern Slavery,Very Low,High,Improving,Within 5 Years,8.0,62.0,Tier 1,Stable,Improving,Tier 1 – Stable,Full CSDDD implementation by 2027-28; structural vulnerability near floor; no credible risk pathway,Austria's 5-year trajectory is improving under CSDDD and EU institutional frameworks. No credible deterioration scenario. Structural vulnerability will remain at near-zero.,CSDDD Austrian transposition; Walk Free 2027+ Austria scores
The Hain Celestial Group,Cully & Sully,Modern Slavery,Very Low,Moderate,Improving,Within 5 Years,9.0,63.0,Tier 2,Stable,Improving,Tier 2 – Tier 1 movement plausible by 2027-28 as EU Directive implementation improves prosecution capacity,EU Anti-Trafficking Directive transposition and Criminal Justice (Trafficking) Act reforms improving prosecution capacity — the primary Tier 2 driver,"Over 5 years, the EU Anti-Trafficking Directive requirements to improve victim identification, prosecution rates, and survivor support will drive structural improvement in Ireland's government response sub-scores. If prosecution rates improve materially, Tier 1 reclassification becomes plausible by 2027-28. Structural vulnerability will remain very low.",TIP Report 2026-27 Ireland tier status; Criminal Justice Act trafficking provisions implementation; An Garda Síochána prosecution statistics
The Hain Celestial Group,Yorkshire Provender,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
ZURU LLC.,ZURU Global HQ,Modern Slavery,Very High,High,Deteriorating,Within 5 Years,28.0,32.0,Tier 2 Watchlist,Deteriorating,Deteriorating,Tier 3 – Likely within 1-2 years; cluster migration from 2 (High) to 0 (Very High) plausible by 2027-28,"As Hong Kong's institutional framework converges with mainland PRC norms, government response scores will continue declining; vulnerability pressure from income inequality and civil society erosion compounds the trajectory","Over 5 years, Hong Kong's modern slavery exposure trajectory is among the clearest deterioration cases in the dataset. The NSL-driven dismantlement of independent civil society is a structural change, not a cyclical one. Government response score (32) is already borderline cluster 2 / cluster 0. If Tier 3 is reached (likely within 1-2 years), and Walk Free captures the deteriorating government response in the 2027 data cycle, a cluster 0 (Very High) reclassification becomes the base case. The ZURU Global HQ classification will need to be reviewed in this context.",TIP Report HKG tier trajectory; Walk Free 2027 HKG government response sub-scores; NSL enforcement scope expansion; SAR Basic Law Article 23 implementation impact on civil society
ZURU LLC.,ZURU US Flagship Campus,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
ZURU LLC.,ZURU Shenzhen Hub,Modern Slavery,High,High,Deteriorating,Within 5 Years,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – Likely maintained or worsened; no pathway to improvement,"No structural change mechanism exists in China's labour governance framework; XUAR programs institutionalised; international enforcement escalation reinforces High exposure as a floor, not ceiling","Over 5 years, China's modern slavery exposure trajectory is clearly deteriorating. The XUAR labour transfer and surplus labour programs are institutionalised state policy with no announced dismantlement timeline. Government response score (40) is structurally constrained by the absence of independent trade unions, civil society, and judicial oversight. International enforcement (UFLPA, EU Forced Labour Regulation from Dec 2027) will intensify scrutiny of Chinese supply chains. The cluster 2 (High) designation is likely to be the floor — some Walk Free models have assessed China at the cluster 0 boundary for certain sub-scores.",Walk Free 2027 China scores; EU Forced Labour Regulation enforcement actions against Chinese goods; any XUAR programme policy changes; ACFTU reform signals; bilateral trade negotiations touching labour standards
ZURU LLC.,ZURU Huizhou Smart Factory,Modern Slavery,High,High,Deteriorating,Within 5 Years,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – Likely maintained or worsened; no pathway to improvement,"No structural change mechanism exists in China's labour governance framework; XUAR programs institutionalised; international enforcement escalation reinforces High exposure as a floor, not ceiling","Over 5 years, China's modern slavery exposure trajectory is clearly deteriorating. The XUAR labour transfer and surplus labour programs are institutionalised state policy with no announced dismantlement timeline. Government response score (40) is structurally constrained by the absence of independent trade unions, civil society, and judicial oversight. International enforcement (UFLPA, EU Forced Labour Regulation from Dec 2027) will intensify scrutiny of Chinese supply chains. The cluster 2 (High) designation is likely to be the floor — some Walk Free models have assessed China at the cluster 0 boundary for certain sub-scores.",Walk Free 2027 China scores; EU Forced Labour Regulation enforcement actions against Chinese goods; any XUAR programme policy changes; ACFTU reform signals; bilateral trade negotiations touching labour standards
ZURU LLC.,ZURU Guangzhou Plant,Modern Slavery,High,High,Deteriorating,Within 5 Years,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – Likely maintained or worsened; no pathway to improvement,"No structural change mechanism exists in China's labour governance framework; XUAR programs institutionalised; international enforcement escalation reinforces High exposure as a floor, not ceiling","Over 5 years, China's modern slavery exposure trajectory is clearly deteriorating. The XUAR labour transfer and surplus labour programs are institutionalised state policy with no announced dismantlement timeline. Government response score (40) is structurally constrained by the absence of independent trade unions, civil society, and judicial oversight. International enforcement (UFLPA, EU Forced Labour Regulation from Dec 2027) will intensify scrutiny of Chinese supply chains. The cluster 2 (High) designation is likely to be the floor — some Walk Free models have assessed China at the cluster 0 boundary for certain sub-scores.",Walk Free 2027 China scores; EU Forced Labour Regulation enforcement actions against Chinese goods; any XUAR programme policy changes; ACFTU reform signals; bilateral trade negotiations touching labour standards
ZURU LLC.,ZURU New Zealand HQ,Modern Slavery,Very Low,Moderate,Improving,Within 5 Years,8.0,54.0,Tier 2,Stable,Improving,Tier 2 – Tier 1 movement possible by 2027-29 with legislative reform,Legislative reform to modernise New Zealand's anti-trafficking framework is the pathway to Tier 1; structural vulnerability near floor,"Over 5 years, New Zealand's trajectory is improving, contingent on legislative reform. If updated anti-trafficking legislation is enacted (likely under any government given bipartisan support), prosecution capacity and victim support infrastructure will improve, supporting Tier 1 reclassification. Structural vulnerability will remain at near-zero levels.",New Zealand anti-trafficking legislative reform timeline; TIP Report tier trajectory; NZ Police prosecution statistics
ZURU LLC.,ZURU Tech Italy (Modena),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,22.0,59.0,Tier 2,Stable,Improving,Tier 2 – Stable; CSDDD may support gradual government response improvement,Structural caporalato challenge in agriculture limits rapid improvement; CSDDD provides gradual institutional uplift,"Over 5 years, Italy's trajectory is stable with modest improvement driven by CSDDD obligations. The structural caporalato system in southern Italian agriculture is deeply entrenched and unlikely to be resolved within the 5-year horizon. However, improved government response sub-scores from CSDDD compliance may provide gradual uplift. Cluster migration from 3 (Very Low) to anywhere else is not expected.",CSDDD Italian transposition and enforcement; INL agricultural inspection statistics; Walk Free 2027 Italy government response scores
ZURU LLC.,ZURU Tech India (Ahmedabad),Modern Slavery,Medium,Low,Highly Variable,Within 5 Years,56.0,46.0,Tier 2,Highly Variable,Stable,Tier 2 – Stable; no credible pathway to cluster migration in either direction within 5 years,India's 5-year trajectory is highly variable: economic growth may reduce 'basic needs' vulnerability while governance challenges constrain government response improvement; no cluster migration expected,"Over 5 years, India presents a highly variable picture. Positive: continued GDP growth reduces absolute poverty rates, potentially improving 'lack of basic needs' sub-scores. Negative: structural bonded labour systems, caste-based disenfranchisement, and inconsistent state-level enforcement create a ceiling on government response improvement. The ZURU India (Ahmedabad and Kolkata software) facilities have relatively low direct exposure within the facility but remain in a high-vulnerability operational environment. Cluster 4 (Medium) is likely to be maintained across the full 5-year horizon.",Walk Free 2027 India vulnerability and government response sub-scores; National Action Plan on Human Trafficking implementation; India-EU FTA labour standards chapter (if agreed); NHRC annual reports
ZURU LLC.,ZURU Tech India (Kolkata),Modern Slavery,Medium,Low,Highly Variable,Within 5 Years,56.0,46.0,Tier 2,Highly Variable,Stable,Tier 2 – Stable; no credible pathway to cluster migration in either direction within 5 years,India's 5-year trajectory is highly variable: economic growth may reduce 'basic needs' vulnerability while governance challenges constrain government response improvement; no cluster migration expected,"Over 5 years, India presents a highly variable picture. Positive: continued GDP growth reduces absolute poverty rates, potentially improving 'lack of basic needs' sub-scores. Negative: structural bonded labour systems, caste-based disenfranchisement, and inconsistent state-level enforcement create a ceiling on government response improvement. The ZURU India (Ahmedabad and Kolkata software) facilities have relatively low direct exposure within the facility but remain in a high-vulnerability operational environment. Cluster 4 (Medium) is likely to be maintained across the full 5-year horizon.",Walk Free 2027 India vulnerability and government response sub-scores; National Action Plan on Human Trafficking implementation; India-EU FTA labour standards chapter (if agreed); NHRC annual reports
ZURU LLC.,ZURU Bentonville Office,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
ZURU LLC.,ZURU Tech Italy (Milan),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,22.0,59.0,Tier 2,Stable,Improving,Tier 2 – Stable; CSDDD may support gradual government response improvement,Structural caporalato challenge in agriculture limits rapid improvement; CSDDD provides gradual institutional uplift,"Over 5 years, Italy's trajectory is stable with modest improvement driven by CSDDD obligations. The structural caporalato system in southern Italian agriculture is deeply entrenched and unlikely to be resolved within the 5-year horizon. However, improved government response sub-scores from CSDDD compliance may provide gradual uplift. Cluster migration from 3 (Very Low) to anywhere else is not expected.",CSDDD Italian transposition and enforcement; INL agricultural inspection statistics; Walk Free 2027 Italy government response scores
ZURU LLC.,ZURU Dongguan Tech Center,Modern Slavery,High,High,Deteriorating,Within 5 Years,46.0,40.0,Tier 3,Deteriorating,Deteriorating,Tier 3 – Likely maintained or worsened; no pathway to improvement,"No structural change mechanism exists in China's labour governance framework; XUAR programs institutionalised; international enforcement escalation reinforces High exposure as a floor, not ceiling","Over 5 years, China's modern slavery exposure trajectory is clearly deteriorating. The XUAR labour transfer and surplus labour programs are institutionalised state policy with no announced dismantlement timeline. Government response score (40) is structurally constrained by the absence of independent trade unions, civil society, and judicial oversight. International enforcement (UFLPA, EU Forced Labour Regulation from Dec 2027) will intensify scrutiny of Chinese supply chains. The cluster 2 (High) designation is likely to be the floor — some Walk Free models have assessed China at the cluster 0 boundary for certain sub-scores.",Walk Free 2027 China scores; EU Forced Labour Regulation enforcement actions against Chinese goods; any XUAR programme policy changes; ACFTU reform signals; bilateral trade negotiations touching labour standards
John Paul Mitchell Systems,Global Headquarters,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
John Paul Mitchell Systems,JPMS Creative Center,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
John Paul Mitchell Systems,Santa Clarita DC,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
John Paul Mitchell Systems,The Awapuhi Farm,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
John Paul Mitchell Systems,JPMS UK (Salon Success),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
